Machine generated by MIIND_ROOT/build/apps/PerformanceGeom/ResponseData
0.02015	0.001 13.1104
0.02016	0.001 13.1603
0.02017	0.001 13.21
0.02018	0.001 13.2595
0.02019	0.001 13.3089
0.0202	0.001 13.3582
0.02021	0.001 13.4073
0.02022	0.001 13.4563
0.02023	0.001 13.5051
0.02024	0.001 13.5538
0.02025	0.001 13.6024
0.02026	0.001 13.6508
0.02027	0.001 13.699
0.02028	0.001 13.7471
0.02029	0.001 13.7951
0.0203	0.001 13.843
0.02031	0.001 13.8907
0.02032	0.001 13.9383
0.02033	0.001 13.9857
0.02034	0.001 14.033
0.02035	0.001 14.0802
0.02036	0.001 14.1272
0.02037	0.001 14.1741
0.02038	0.001 14.2209
0.02039	0.001 14.2676
0.0204	0.001 14.3141
0.02041	0.001 14.3605
0.02042	0.001 14.4068
0.02043	0.001 14.4529
0.02044	0.001 14.4989
0.02045	0.001 14.5448
0.02046	0.001 14.5906
0.02047	0.001 14.6363
0.02048	0.001 14.6818
0.02049	0.001 14.7272
0.0205	0.001 14.7725
0.02051	0.001 14.8177
0.02052	0.001 14.8627
0.02053	0.001 14.9077
0.02054	0.001 14.9525
0.02055	0.001 14.9972
0.02056	0.001 15.0418
0.02057	0.001 15.0863
0.02058	0.001 15.1307
0.02059	0.001 15.1749
0.0206	0.001 15.219
0.02061	0.001 15.2631
0.02062	0.001 15.307
0.02063	0.001 15.3508
0.02064	0.001 15.3945
0.02065	0.001 15.4381
0.02066	0.001 15.4816
0.02067	0.001 15.525
0.02068	0.001 15.5683
0.02069	0.001 15.6115
0.0207	0.001 15.6545
0.02071	0.001 15.6975
0.02072	0.001 15.7404
0.02073	0.001 15.7831
0.02074	0.001 15.8258
0.02075	0.001 15.8684
0.02076	0.001 15.9108
0.02077	0.001 15.9532
0.02078	0.001 15.9955
0.02079	0.001 16.0376
0.0208	0.001 16.0797
0.02081	0.001 16.1217
0.02082	0.001 16.1636
0.02083	0.001 16.2054
0.02084	0.001 16.2471
0.02085	0.001 16.2887
0.02086	0.001 16.3302
0.02087	0.001 16.3716
0.02088	0.001 16.4129
0.02089	0.001 16.4541
0.0209	0.001 16.4953
0.02091	0.001 16.5363
0.02092	0.001 16.5773
0.02093	0.001 16.6182
0.02094	0.001 16.659
0.02095	0.001 16.6997
0.02096	0.001 16.7403
0.02097	0.001 16.7808
0.02098	0.001 16.8212
0.02099	0.001 16.8616
0.015	0.002 0.121736
0.01501	0.002 0.124484
0.01502	0.002 0.127286
0.01503	0.002 0.130143
0.01504	0.002 0.133056
0.01505	0.002 0.136027
0.01506	0.002 0.139056
0.01507	0.002 0.142143
0.01508	0.002 0.145291
0.01509	0.002 0.148499
0.0151	0.002 0.151769
0.01511	0.002 0.155102
0.01512	0.002 0.158498
0.01513	0.002 0.161959
0.01514	0.002 0.165485
0.01515	0.002 0.169079
0.01516	0.002 0.172739
0.01517	0.002 0.176469
0.01518	0.002 0.180268
0.01519	0.002 0.184138
0.0152	0.002 0.188079
0.01521	0.002 0.192093
0.01522	0.002 0.196181
0.01523	0.002 0.200344
0.01524	0.002 0.204583
0.01525	0.002 0.208898
0.01526	0.002 0.213292
0.01527	0.002 0.217765
0.01528	0.002 0.222318
0.01529	0.002 0.226952
0.0153	0.002 0.231669
0.01531	0.002 0.23647
0.01532	0.002 0.241355
0.01533	0.002 0.246326
0.01534	0.002 0.251384
0.01535	0.002 0.256531
0.01536	0.002 0.261766
0.01537	0.002 0.267092
0.01538	0.002 0.27251
0.01539	0.002 0.27802
0.0154	0.002 0.283624
0.01541	0.002 0.289324
0.01542	0.002 0.29512
0.01543	0.002 0.301013
0.01544	0.002 0.307005
0.01545	0.002 0.313097
0.01546	0.002 0.31929
0.01547	0.002 0.325586
0.01548	0.002 0.331985
0.01549	0.002 0.338489
0.0155	0.002 0.345099
